date,isin,symbol,company,source,url,text
2026-06-04,FR0000124141,VIE,VEOLIA ENVIRON.,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/look-veolia-environnement-enxtpa-vie-212101302.html,"A Look At Veolia Environnement (ENXTPA:VIE) Valuation After Its Recent Share Price Pullback. Recent performance snapshot Veolia Environnement (ENXTPA:VIE) has drawn investor attention after a recent pullback, with the stock down about 3% over the past month but still showing gains over the past 3 months and year to date. See our latest analysis for Veolia Environnement. Despite the recent 3% pullback and a 1-day share price return that was down 1.37% to €34.58, Veolia Environnement still shows building momentum, with a 90-day share price return of 5.65% and a 5-year total shareholder..."
2026-06-04,FR0000125338,CAP,CAPGEMINI,CBS News,https://www.cbsnews.com/news/us-millionaires-record-wealth-capgemini-report/,"The U.S. is minting more millionaires than ever. Here's why.. A stock market boom is elevating more Americans into the ranks of the nation's millionaires, a new study finds."
2026-06-04,FR0000125338,CAP,CAPGEMINI,Barrons.com,https://www.barrons.com/articles/global-wealth-survey-rises-millionaires-1e514663?siteid=yhoof2&yptr=yahoo,"Why Is Global Wealth Surging? The AI Boom Is Minting More Millionaires.. Global wealth jumped nearly 9% to $98.3 trillion last year, led by growth in North America and Asia Pacific, according to a new report."
2026-06-04,FR0000125338,CAP,CAPGEMINI,Yahoo Finance,https://finance.yahoo.com/markets/article/the-ai-stock-rally-is-minting-us-millionaires-at-its-fastest-clip-in-4-years-100000906.html,"The AI stock rally is minting US millionaires at its fastest clip in 4 years. The number and wealth of high-net-worth individuals grew the fastest last year since 2018, according to Capgemini."
2026-06-04,FR0000125486,DG,VINCI,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/look-vinci-enxtpa-dg-valuation-021243817.html,"A Look At Vinci (ENXTPA:DG) Valuation After Announcing Thierry Mirville As Incoming CFO. Vinci (ENXTPA:DG) has appointed long-time insider Thierry Mirville as Chief Financial Officer, effective June 1, 2026, succeeding retiring CFO Christian Labeyrie. The change in financial leadership is likely to be closely watched by investors. See our latest analysis for Vinci. Vinci’s share price is at €123.15, with the stock slightly higher year to date but weaker over the last quarter. The 3 year and 5 year total shareholder returns of 28.97% and 55.58% point to stronger longer term..."
2026-06-05,FR0000120693,RI,PERNOD RICARD,Just Drinks,https://www.just-drinks.com/comment/the-logic-in-henkell-freixenets-interest-in-pommery-and-why-it-could-presage-more-wine-ma/,The logic in Henkell Freixenet’s interest in Pommery – and why it could presage more wine M&A. Maison Pommery & Associés is an attractive target for Henkell Freixenet – and a deal may not be the only big corporate move in wine on the horizon.
2026-06-05,FR0000121485,KER,KERING,Sourcing Journal,https://wwd.com/sourcing-journal/sustainability/kering-publishes-10-year-impact-report-gucci-balenciaga-1238995986/,Kering Publishes 10-Year Impact Report. The report names the measurable progress and projects the family-led luxury group has pursued since 2016.
2026-06-05,FR0000121972,SU,SCHNEIDER ELECTRIC SE,Bloomberg,https://finance.yahoo.com/video/schneider-electric-sponsor-spotlight-102807933.html,"Schneider Electric Sponsor Spotlight. Elizabeth Hackenson, Chief Information Officer at Schneider Electric speaks with Bloomberg's Sofia Economopoulos about sustainability and digital infrastructure at Bloomberg Tech 2026 in San Francisco."
2026-06-05,FR0000125338,CAP,CAPGEMINI,Investopedia,https://www.investopedia.com/the-ai-boom-is-minting-new-millionaires-at-the-fastest-pace-in-years-11991123,"The AI Boom Is Minting New Millionaires at the Fastest Pace in Years. Booming AI demand, and rising stock values have created new millionaires at the fastest rate in years."
2026-06-05,FR0000125338,CAP,CAPGEMINI,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/capgemini-enxtpa-cap-valuation-check-090933990.html,"Capgemini (ENXTPA:CAP) Valuation Check As Major HMRC Digital Transformation Win Supports Growth Outlook. Capgemini (ENXTPA:CAP) recently secured a multi year contract with HM Revenue & Customs to modernise the UK tax authority’s customer service, including system design, workflow integration, AI driven self service and ongoing support. See our latest analysis for Capgemini. Despite the HMRC win and other recent contract announcements, Capgemini’s 1 day share price return of 6.6% and 7 day return of 2.9% come after a year to date decline of 26% and a 1 year total shareholder return decline of..."
2026-06-05,FR0000125338,CAP,CAPGEMINI,Private Banker International,https://www.privatebankerinternational.com/news/ai-boom-new-millionaires-study/,"AI boom adds nearly 2 million millionaires worldwide in 2025: Study. Robust equity markets and easing inflation powered the rise, lifting the global millionaire population to 25.3 million."
2026-06-05,FR0000130809,GLE,SOCIETE GENERALE,Retail Banker International,https://www.retailbankerinternational.com/news/societe-generale-sheds-managerial-posts/,"Societe Generale sheds managerial posts in restructuring– report. The changes are now taking place within the corporate and investment banking division, including trading and risk functions."
2026-06-07,FR0000121485,KER,KERING,AFP,https://finance.yahoo.com/markets/stocks/articles/luxury-sector-seeks-recover-cachet-022608094.html,"Luxury sector seeks to recover its cachet. Faced with a painful slowdown in recent years, the luxury sector is seeking to recover its mojo by juggling a back-to-basics approach with finding new ways to connect to clients.- Desirability, quality, experiences -
Kering's new CEO Luca de Meo was quite clear in his presentation of the group's turnaround strategy last month that consolidation was coming, but he also signalled a back-to-basics approach."
2026-06-08,FR0000120271,TTE,TOTALENERGIES,The Wall Street Journal,https://www.wsj.com/world/europe/france-totalenergies-gas-prices-9964062a?siteid=yhoof2&yptr=yahoo,"This Oil Giant Has Capped Prices at the Pump—but Just for the French. The move by TotalEnergies has so far helped avert mass protests, as surging profits make it a target for a windfall tax."
2026-06-08,FR0000130809,GLE,SOCIETE GENERALE,Electronic Payments,https://www.electronicpaymentsinternational.com/news/xtransfer-societe-generale-cross-border-payments/,XTransfer and Societe Generale team up on cross-border payments. The cooperation is intended to support businesses operating from China into Europe and other global markets
2026-06-08,FR0000133308,ORA,ORANGE,Moby,https://app.moby.co/home/news/news-french-telecom-titans-sign-2035-billion-breakup-deal-for-sfr?utm_source=yahoo_finance&utm_medium=rss,French Telecom Titans Sign €20 Billion Breakup Deal for SFR. The country’s three surviving network operators have finalized a joint agreement to dismantle their competitor and divide its assets.
2026-06-09,FR0000120073,AI,AIR LIQUIDE,Zacks,https://finance.yahoo.com/sectors/technology/articles/air-liquide-invests-eur-200m-142700220.html,Air Liquide Invests EUR 200M to Support SK hynix AI Memory Expansion. AIQUY will invest nearly EUR 200M in South Korea under a long-term SK hynix deal to support next-generation HBM chip production for AI infrastructure.
2026-06-09,FR0000130809,GLE,SOCIETE GENERALE,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/look-soci-t-g-n-121303559.html,"A Look At Société Générale (ENXTPA:GLE) Valuation As Long Term Returns Contrast With Recent Muted Moves. Société Générale Société anonyme (ENXTPA:GLE) has attracted investor attention after recent share price moves, with the stock down 0.7% on the day and 1.4% over the past week. See our latest analysis for Société Générale Société anonyme. Recent share price returns for Société Générale Société anonyme have been relatively muted, with a small 30 day share price gain and a modest 90 day increase, while the 1 year and multi year total shareholder returns are very large. This mix suggests shorter..."
2026-06-09,FR0000130809,GLE,SOCIETE GENERALE,Bloomberg,https://finance.yahoo.com/markets/stocks/articles/broadband-firms-land-grab-backfired-061500003.html,"Banks Sell Out After Broadband Firms’ Land Grab Backfires. (Bloomberg) -- Banks with exposure to heavily-indebted broadband providers are selling their loans to distressed debt funds at a discount, a sign of their increasing weariness with the cash-strapped sector.Most Read from BloombergHouse Republican Says Hegseth’s D-Day Remarks ‘Inappropriate’LA Mayor Race Flips as Socialist Beats Reality TV Star PrattTrump’s $100,000 H-1B Visa Application Fee Rejected by JudgeOpenAI Joins a Massive AI IPO Pipeline Now Worth $3.6 TrillionTrump Says He, Not Congress"
2026-06-09,FR0000133308,ORA,ORANGE,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/orange-enxtpa-ora-valuation-check-071125627.html,"Orange (ENXTPA:ORA) Valuation Check After Mixed Recent Share Price Performance. Orange stock overview after recent performance shift Orange (ENXTPA:ORA) has drawn fresh attention after a mixed stretch, with the stock roughly flat over the past month, posting a gain over the past 3 months, and recording a stronger move year to date. See our latest analysis for Orange. At a share price of €17.8, Orange’s recent 2.09% 1 day share price return sits against a year to date share price return of 24.13% and a 1 year total shareholder return of 44.16%. If Orange’s recent move has..."
2026-06-09,FR0010208488,ENGI,ENGIE,Zacks,https://finance.yahoo.com/markets/stocks/articles/utilities-stocks-lagging-engie-sponsored-134005956.html,Are Utilities Stocks Lagging  ENGIE - Sponsored ADR (ENGIY) This Year?. Here is how ENGIE - Sponsored ADR (ENGIY) and Iberdrola S.A. (IBDRY) have performed compared to their sector so far this year.
2026-06-09,NL0000226223,STMPA,STMICROELECTRONICS,Zacks,https://finance.yahoo.com/markets/stocks/articles/adi-climbs-77-4-time-142100724.html,"ADI Climbs 77.4% in a Year: Time to Buy, Sell or Hold the Stock?. Analog Devices' industrial rebound and AI-driven data center demand are lifting growth and margins, but can premium valuation still justify a long-term investment?"
2026-06-10,FR0000073272,SAF,SAFRAN,Simply Wall St.,https://finance.yahoo.com/sectors/energy/articles/airbus-saf-venture-links-fuel-120725724.html,"Airbus SAF Venture Links Fuel Supply To Long Term Decarbonisation Story. Airbus, Technip Energies, Safran, and Tereos have created a joint venture called Rebound to build a large Sustainable Aviation Fuel plant in Northern France. The project plans to use the Alcohol to Jet process to produce around 160,000 tons of SAF each year. The venture has already secured a port site, positioning it as one of Europe's larger planned SAF facilities. For investors watching ENXTPA:AIR, this move ties directly into how the company is positioning itself around aviation..."
2026-06-10,FR0000120073,AI,AIR LIQUIDE,Zacks,https://finance.yahoo.com/markets/stocks/articles/lyb-vs-aiquy-stock-better-154003484.html,LYB vs. AIQUY: Which Stock Is the Better Value Option?. LYB vs. AIQUY: Which Stock Is the Better Value Option?
2026-06-10,FR0000120271,TTE,TOTALENERGIES,Oilprice.com,https://finance.yahoo.com/sectors/energy/articles/algeria-gas-advantage-real-production-230000627.html,Algeria’s Gas Advantage Is Real. So Are Its Production Problems.. Algeria’s 2026 upstream round puts 2.1 billion barrels of oil and 66.5 billion m3 of natural gas on the table just as Europe is desperately locking in non-Russian supply.
2026-06-10,FR0000120271,TTE,TOTALENERGIES,Euronews,https://www.euronews.com/2026/06/03/socar-totalenergies-and-adnoc-lock-in-caspian-gas-supply-deal?utm_source=yahoo&utm_campaign=feeds_business_articles_2024&utm_medium=referral,"SOCAR, TotalEnergies and ADNOC lock in Caspian gas supply deal. Azerbaijan's SOCAR signed a long-term deal with TotalEnergies, ADNOC's investment arm XRG and Turkey's BOTAŞ to export gas from the Absheron offshore field from 2029, bolstering the Southern Gas Corridor that Europe has increasingly relied on in recent years.View on euronews"
2026-06-10,FR0000120578,SAN,SANOFI,Simply Wall St.,https://finance.yahoo.com/sectors/healthcare/articles/sanofi-oncology-milestone-neurology-setback-232528430.html,Sanofi Oncology Milestone And Neurology Setback Shape Valuation Debate. Sanofi's Sarclisa (isatuximab) subcutaneous with on-body injector has been approved by the European Commission as the first anticancer therapy in the EU delivered via this method. The approval targets adults with relapsed refractory multiple myeloma and introduces a new at home administration option within the EU. Sanofi has discontinued its phase 3 MOBILIZE trial of riliprubart in chronic inflammatory demyelinating polyneuropathy (CIDP) after an interim analysis raised efficacy...
2026-06-10,FR0000120578,SAN,SANOFI,The Wall Street Journal,https://www.wsj.com/business/health-care-roundup-market-talk-ef19d1dd?siteid=yhoof2&yptr=yahoo,"Health Care Roundup: Market Talk. Find insight on Big European pharmaceutical companies, GSK, Kossan Rubber Industries and more in the latest Market Talks covering the health care sector."
2026-06-10,FR0000120578,SAN,SANOFI,Investor's Business Daily,https://www.investors.com/news/technology/sanofi-stock-dianthus-therapeutics-argenx-cidp-treatment/?src=A00220&yptr=yahoo,"Sanofi, An Argenx Rival, Bites The Dust — But A Third Biotech Took The Biggest Hit. Sanofi scrapped a final-phase study Wednesday of an experimental CIDP treatment. The stock tumbled in response."
2026-06-10,FR0000120644,BN,DANONE,Barrons.com,https://www.barrons.com/articles/nestle-stock-ceo-investors-kitkat-a1de89c2?siteid=yhoof2&yptr=yahoo,"Nestlé Finds Its Sweet Spot. How the New CEO Is Turning the Food Giant Around.. Philipp Navratil aims to restart growth in the 160-year-old food giant by focusing on core brands like KitKat, Fancy Feast, and Nespresso."
2026-06-10,FR0000121014,MC,LVMH,Insider Monkey,https://finance.yahoo.com/markets/stocks/articles/jim-cramer-believes-lulu-could-094255351.html,"Jim Cramer Believes “LULU Could Get Interesting If The Business Turns Around a Little Bit”. lululemon athletica inc. (NASDAQ:LULU) was among the stocks Jim Cramer discussed on Mad Money, along with the recent sell-off in the market. Cramer noted that the company’s quarter was “disappointing,” as he said: Last night, lululemon reported yet still one more disappointing quarter, and the stock got crushed today, tumbling more than 8%. At this […]"
2026-06-10,FR0000124141,VIE,VEOLIA ENVIRON.,Zacks,https://finance.yahoo.com/markets/stocks/articles/veoey-vs-wm-stock-better-154003154.html,VEOEY vs. WM: Which Stock Is the Better Value Option?. VEOEY vs. WM: Which Stock Is the Better Value Option?
2026-06-10,FR0010220475,ALO,ALSTOM,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/alstom-green-hybrid-bonds-tgv-221405790.html,"Alstom Green Hybrid Bonds And TGV M Approval Shape Funding Story. Alstom (ENXTPA:ALO) has issued its first European Green Hybrid Bonds to fund projects aligned with its sustainability objectives. The European Railways Agency has granted marketing authorisation for Alstom’s new generation TGV-M high-speed train to enter commercial service in Europe. Alstom, a global rail equipment and services company, sits at the intersection of decarbonisation goals and growing demand for low carbon transport. The green hybrid bond issue and the TGV-M authorisation give..."
2026-06-10,NL0000226223,STMPA,STMICROELECTRONICS,Zacks,https://finance.yahoo.com/sectors/technology/articles/much-impact-ai-cloud-demand-143200166.html,"How Much Impact Can AI & Cloud Demand Have on STM's Top Line?. STMicroelectronics sees AI and cloud as major growth drivers, with data-center revenues set to top $500M in 2026 and exceed $1B in 2027."
2026-06-10,NL0000226223,STMPA,STMICROELECTRONICS,Zacks,https://finance.yahoo.com/sectors/technology/articles/ganexus-accelerate-ons-ai-data-141600925.html,"Will GaNEXUS Accelerate ON's AI Data Center Growth Story?. On Semiconductor's new GaNEXUS GaN power portfolio targets AI data centers, promising faster switching, higher density and a $1.5B+ design funnel."
2026-06-10,NL0000226223,STMPA,STMICROELECTRONICS,Zacks,https://finance.yahoo.com/markets/stocks/articles/nvidia-gets-headlines-micron-could-124500934.html,"NVIDIA Gets the Headlines, But Micron Could Offer More Upside. MU has surged 232.7% in 2026 on booming AI memory demand, strong earnings and raised guidance, even as NVDA dominates AI headlines."
2026-06-10,NL0000226223,STMPA,STMICROELECTRONICS,24/7 Wall St.,https://247wallst.com/investing/2026/06/10/here-are-wednesdays-top-wall-street-analyst-research-calls-bill-holdings-cava-group-entergy-globalfoundries-hess-midstream-nike-pfizer-sharkninja-stmicroelectronics-and-more/,"Here Are Wednesday’s Top Wall Street Analyst Research Calls: BILL Holdings, Cava Group, Entergy, GlobalFoundries, Hess Midstream, Nike, Pfizer, SharkNinja, STMicroelectronics, and More. Pre-Market Stock Futures: Futures are trading lower after the stock market tried to take a cue from Monday’s action, and things didn’t work out quite as well on Tuesday. Once again, the market gapped open higher as the “Buy the dip” legions came in to ride what they thought would be another wave higher, only ... Here Are Wednesday’s Top Wall Street Analyst Research Calls: BILL Holdings, Cava Group, Entergy, GlobalFoundries, Hess Midstream, Nike, Pfizer, SharkNinja, STMicroelectronics, and More"
2026-06-10,NL0000226223,STMPA,STMICROELECTRONICS,Investing.com,https://finance.yahoo.com/markets/stocks/articles/stmicro-gains-bofa-upgrades-stock-084321220.html,"STMicro gains as BofA upgrades stock to Buy with Street-high price target. Investing.com -- Bank of America upgraded STMicroelectronics (EPA:STMPA) (NYSE:STM) shares to Buy from Neutral on Tuesday, setting a Street-high price target of €86/$100, arguing the market is underestimating the chipmaker’s earnings power over the next two to three years."
2026-06-10,NL0000235190,AIR,AIRBUS SE,Yahoo Finance Video,https://finance.yahoo.com/video/spacexs-valuation-overshadows-companies-combined-142000229.html,"SpaceX's valuation overshadows these companies' combined market cap. Elon Musk's SpaceX (SPAX.PVT) is just days away from its scheduled IPO this Friday, June 12, currently valued at $1.75 trillion. Yahoo Finance Senior Business Reporter Ines Ferré breaks down the aerospace companies whose combined market caps fall just shy of SpaceX's valuation. SpaceX is expected to go public on the Nasdaq this week under the ticker SPCX, with the space operator aiming for an IPO price of $135 per share."
2026-06-10,NL0000235190,AIR,AIRBUS SE,GuruFocus.com,https://finance.yahoo.com/markets/stocks/articles/boeing-delivers-60-jets-may-135044740.html,"Boeing Delivers 60 Jets In May As 737 Max Handovers Rebound. Boeing delivered 60 aircraft, including 51 737 Max jets, while net orders reached 298 year-to-date."
2026-06-10,NL00150001Q9,STLAP,STELLANTIS NV,Quartz,https://qz.com/novelis-restarts-oswego-new-york-aluminum-plant-fires-061026,"Novelis restarts Oswego NY plant after nine months of fire outages. The Oswego facility is the largest domestic supplier of aluminum sheet for the U.S. auto industry, serving Ford, GM, Stellantis, and others"
2026-06-11,FR0000120073,AI,AIR LIQUIDE,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/air-liquide-deepens-sk-hynix-100945774.html,"Air Liquide Deepens SK Hynix Ties And Semiconductor Exposure In Korea. Air Liquide (ENXTPA:AI) has signed a major long term contract with SK hynix to supply gases and services for advanced packaging of high bandwidth memory chips in South Korea. The agreement follows Air Liquide’s acquisition of DIG Airgas and uses that platform to support SK hynix’s latest industrial project in the country. The move expands Air Liquide’s role in semiconductor supply chains and deepens its presence in the South Korean market. For you as an investor, this ties a core industrial..."
2026-06-11,FR0000120073,AI,AIR LIQUIDE,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/air-liquide-enxtpa-ai-price-071706770.html,"Is Air Liquide (ENXTPA:AI) Price Justified After Strong Multi Year Share Gains?. Wondering if L'Air Liquide at €167.72 is offering fair value or asking too much for quality is the right place to start before making any move with the stock. The share price sits at €167.72, with returns of 2.6% over the last 7 days, 4.8% over 30 days, 16.0% year to date, 2.3% over 1 year, 34.6% over 3 years and 67.1% over 5 years, which gives useful context before looking at valuation. Recent coverage has focused on L'Air Liquide as a core player in industrial gases and related services,..."
2026-06-11,FR0000120271,TTE,TOTALENERGIES,Insider Monkey,https://finance.yahoo.com/sectors/energy/articles/totalenergies-tte-qatarenergy-conocophillips-cop-195630494.html,"TotalEnergies (TTE), QatarEnergy, ConocoPhillips (COP) Sign MoU to Explore Offshore Block 3. ​TotalEnergies (NYSE:TTE) is one of the top large cap value stocks to buy now. On May 12, TotalEnergies, in partnership with QatarEnergy and ConocoPhillips, signed an MoU with the Syrian Petroleum Company to explore Block 3 offshore in the Mediterranean Sea. The agreement initiates a technical review of the area and establishes a formal framework […]"
2026-06-11,FR0000120271,TTE,TOTALENERGIES,Zacks,https://finance.yahoo.com/sectors/energy/articles/investment-tco-powering-chevrons-next-142700211.html,"How Investment in TCO Is Powering Chevron's Next Wave of Cash Growth. CVX's Tengiz project expansion lifts output capacity to 1M BOE/d, positioning the asset to drive cash flow, production growth and returns through 2030."
2026-06-11,FR0000120578,SAN,SANOFI,Insider Monkey,https://finance.yahoo.com/markets/stocks/articles/regeneron-pharmaceuticals-inc-regn-good-182118314.html,"Is Regeneron Pharmaceuticals, Inc. (REGN) A Good Stock To Buy Now?. Is REGN a good stock to buy? We came across a bullish thesis on Regeneron Pharmaceuticals, Inc. on r/investing_discussion by Variant_Invest. In this article, we will summarize the bulls’ thesis on REGN. Regeneron Pharmaceuticals, Inc.’s share was trading at $616.18 as of June 9th. REGN’s trailing and forward P/E were 15.51 and 14.16 respectively according to Yahoo […]"
2026-06-11,FR0000120578,SAN,SANOFI,Pharmaceutical Technology,https://www.pharmaceutical-technology.com/news/drug-developers-eye-sports-biggest-stage-as-world-cup-fever-builds/,"Drug developers eye sport’s biggest stage as World Cup fever builds. Sanofi and Amgen have signed collaborations with US host cities, while TV pharma commercials re-enter the spotlight."
2026-06-11,FR0000120578,SAN,SANOFI,Simply Wall St.,https://finance.yahoo.com/sectors/healthcare/articles/novavax-pivots-matrix-m-licensing-002008336.html,"Novavax Pivots To Matrix M Licensing As Sanofi Takes Europe. Novavax has transferred commercialization of its COVID-19 vaccine in Europe to Sanofi. The company is shifting focus to monetizing its Matrix-M adjuvant through partnerships and licensing. These moves mark a change in how Novavax plans to generate revenue beyond direct vaccine sales. Novavax (NasdaqGS:NVAX) is repositioning itself around its vaccine technology rather than relying mainly on direct product sales. The stock trades at $8.56, with the share price up 20.1% year to date and up..."
2026-06-11,FR0000121014,MC,LVMH,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/fenty-exit-talks-put-lvmh-221230754.html,"Fenty Exit Talks Put LVMH Beauty Strategy And Valuation In Focus. Jay-Z's MarcyPen Capital Partners is reportedly in talks to buy LVMH's 50% stake in Fenty Beauty, Rihanna's cosmetics brand. The potential deal would represent an exit for LVMH from one of its most high profile beauty partnerships. Any agreement could reshape LVMH's beauty portfolio and draw attention to how the group approaches celebrity led brands. LVMH Moët Hennessy - Louis Vuitton Société Européenne (ENXTPA:MC) is in focus as investors weigh what a possible Fenty Beauty exit might mean..."
2026-06-11,FR0000121014,MC,LVMH,Nation's Restaurant News,https://www.nrn.com/restaurant-executives/panera-parent-jab-brings-new-leadership-to-consumer-portfolio,Panera parent JAB brings new leadership to consumer portfolio. The Luxembourg-based investment firm has named two co-heads of business development and portfolio management in New York and London.
2026-06-11,FR0000121014,MC,LVMH,Reuters,https://finance.yahoo.com/sectors/technology/articles/ai-robotics-company-theker-raises-150211670.html,"AI robotics company Theker raises $85 million from investors including LVMH. Theker, a Barcelona-based AI robotics ‌company, has raised $85 million ‌in a fundraising round, it ​said on Thursday, highlighting ongoing growth in the Spanish tech sector. Theker says ‌it ⁠develops robots which use AI to perform ⁠various tasks in industrial environments. The fundraising round ​was led ​by ​venture capital firm ‌CRV, while other companies involved included Samsung and luxury goods company LVMH."
2026-06-11,FR0000121014,MC,LVMH,AfroTech,https://finance.yahoo.com/markets/stocks/articles/jay-z-backed-marcypen-capital-142014890.html,Jay-Z-Backed MarcyPen Capital Partners In Talks To Buy Louis Vuitton Moët Hennessy’s Stake In Fenty Beauty. Jay-Z and Rihanna could once again be united in business together.
2026-06-11,FR0000131104,BNP,BNP PARIBAS ACT.A,Bloomberg,https://finance.yahoo.com/news/gold-whipsaws-in-choppy-trading-as-us-completes-new-iran-strikes-022520731.html,"Gold Jumps After Trump Signals US-Iran Truce Deal Is Close. (Bloomberg) -- Gold jumped the most in more than two months after US President Donald Trump said he canceled planned military strikes against Iran, fueling hopes for a diplomatic way out of the war that has rattled global markets.Most Read from BloombergSpaceX IPO Raises $75 Billion in Biggest Debut of All TimeXbox Plans Significant Layoffs as New CEO Plans OverhaulTrump Vows New Attacks on Iran, Threatens Key Energy TargetsTrump Insists Iran Deal Is Close After Scrapping New StrikesUAE and Iran"
2026-06-11,NL0000226223,STMPA,STMICROELECTRONICS,Zacks,https://finance.yahoo.com/sectors/technology/articles/navitas-latest-sic-innovation-strengthen-133700053.html,"Can Navitas' Latest SiC Innovation Strengthen Its Market Position?. NVTS rolls out an isolated SiC MOSFET package to run cooler and switch faster in AI data centers and grid systems, aiming to sharpen its SiC edge."
2026-06-11,NL0000235190,AIR,AIRBUS SE,Motley Fool,https://www.fool.com/coverage/better-buy/2026/06/11/hexcel-vs-loar-which-industrials-stock-is-a-better-buy-in-2026/,"Hexcel vs. Loar: Which Industrials Stock Is a Better Buy in 2026?. One company boasts industry dominance and major clients, while the other delivers rapid growth with a diverse customer base and robust margins."
2026-06-11,NL0000235190,AIR,AIRBUS SE,GuruFocus.com,https://finance.yahoo.com/markets/stocks/articles/voyager-jumps-4-3-starlab-175952843.html,Voyager Jumps 4.3% As Starlab Confidence Builds. NASA's space station review could put Voyager's Starlab project in focus ahead of the ISS retirement.
2026-06-11,NL0000235190,AIR,AIRBUS SE,Zacks,https://finance.yahoo.com/markets/stocks/articles/boeings-global-services-business-become-171100009.html,"Can Boeing's Global Services Business Become a Bigger Growth Driver?. BA's services unit posts higher Q1 revenues, a record $33B backlog and major contract wins, highlighting a growing source of recurring growth."
2026-06-11,NL0000235190,AIR,AIRBUS SE,Reuters,https://finance.yahoo.com/economy/policy/articles/us-eu-near-deadline-11-153048405.html,"US and EU near deadline on $11.5 billion tariffs in long-running aircraft dispute. By Philip Blenkinsop BRUSSELS, June 11 (Reuters) - The United States and the European Union have yet to decide whether to continue suspending or to reimpose tariffs on $11.5 billion of goods in a"
2026-06-11,NL00150001Q9,STLAP,STELLANTIS NV,Zacks,https://finance.yahoo.com/markets/stocks/articles/novelis-hot-mill-restart-ease-135900735.html,"Can Novelis' Hot Mill Restart Ease Ford's Supply Challenges?. F's key aluminum supplier restarts its hot mill after the 2025 fires, helping support truck production recovery after major output losses."
2026-06-11,NL00150001Q9,STLAP,STELLANTIS NV,Just Auto,https://www.just-auto.com/news/renault-ceo-pushes-eu-china-sourcing-deal/,"Renault CEO pushes EU for China sourcing deal amid assembly concerns. Provost made the remarks at a Brussels industry event, arguing that any EU-China automotive arrangement should prioritise greater localisation of supply chains."
2026-06-12,FR0000052292,RMS,HERMES INTL,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/herm-jumps-us-iran-peace-191051297.html,"Hermès Jumps On US Iran Peace Hopes Yet Valuation Concerns Persist. European luxury stocks, including ENXTPA:RMS, moved sharply after news of a proposed US Iran peace accord. The announcement triggered a strong, sector wide reaction as investors reassessed macro risks and potential demand for high end goods. The focus now is on how a possible easing in geopolitical tensions could influence spending patterns and pricing power for luxury brands. For Hermès International Société en commandite par actions (ENXTPA:RMS), the news comes at a time when the stock is..."
2026-06-12,FR0000052292,RMS,HERMES INTL,Moby,https://app.moby.co/home/news/news-european-luxury-stocks-surge-on-proposed-us-iran-peace-accord?utm_source=yahoo_finance&utm_medium=rss,European Luxury Stocks Surge on Proposed US-Iran Peace Deal. A tentative diplomatic breakthrough offering to reopen the Strait of Hormuz has sparked an explosive relief rally across high-end consumer brands.
2026-06-12,FR0000120271,TTE,TOTALENERGIES,Simply Wall St.,https://finance.yahoo.com/sectors/energy/articles/totalenergies-refocuses-lng-exposure-sanctioned-170550823.html,"TotalEnergies Refocuses LNG Exposure From Sanctioned Russia To Mediterranean Growth. TotalEnergies (ENXTPA:TTE) has agreed to sell its 10% stake in the US sanctioned Arctic LNG 2 project to Nordline LLC. The transaction shifts more control of Arctic LNG 2 to Russian interests while reducing TotalEnergies' exposure to Russian liquefied natural gas. In a separate move, TotalEnergies has entered an agreement with QatarEnergy, ConocoPhillips, and the Syrian Petroleum Company to explore offshore Block 3 in the Mediterranean Sea. The two deals reshape the company’s global upstream..."
2026-06-12,FR0000120271,TTE,TOTALENERGIES,Investing.com,https://finance.yahoo.com/sectors/energy/articles/exxon-mobil-explores-potential-bid-154245177.html,"Exxon Mobil explores potential bid for Woodside Energy - Bloomberg. Investing.com -- Exxon Mobil Corp. is in early-stage internal talks about possible acquisition targets, including Woodside Energy Group, Australia’s largest gas exporter, according to Bloomberg News, citing people familiar with the matter."
2026-06-12,FR0000120271,TTE,TOTALENERGIES,Barrons.com,https://www.barrons.com/livecoverage/stock-market-news-today-061226/card/european-indexes-follow-u-s-asian-peers-higher-after-trump-cancels-iran-strikes-NQEOPdKEYtejw1ZAyah5?siteid=yhoof2&yptr=yahoo,"European Indexes Follow U.S., Asian Peers Higher After Trump Cancels Iran Strikes. European stock indexes opened higher, following U.S. and Asian markets, after President Donald Trump canceled planned attacks on Iran on Thursday and said the final points of a peace plan had been approved by all parties."
